time,Id_Smart_Capteur,Humidite,Pression,PM10,PM2.5,Temperature
2022-04-07 19:29:25,Arg12b2f,36.57129,961.4075,9.0,4.9,25.65
2022-04-07 19:40:24,Arg12b3f,32.9209,961.668,9.7,6.4,26.44
2022-04-07 19:41:13,Arg12b1f,35.19629,961.5006,0.0,0.0,25.51
2022-04-07 19:41:30,Arg12b2f,37.14258,961.5927,7.9,4.5,25.18
2022-04-07 19:52:30,Arg12b3f,35.10254,961.782,2.9,2.1,25.52
2022-04-07 19:53:17,Arg12b1f,35.61328,961.5903,0.0,0.0,24.85
2022-04-07 19:53:35,Arg12b2f,37.66016,961.7098,2.8,1.9,24.71
2022-04-07 20:04:33,Arg12b3f,32.79199,961.7723,4.6,2.3,25.64
2022-04-07 20:05:22,Arg12b1f,33.45996,961.6141,0.0,0.0,24.87
2022-04-07 20:05:39,Arg12b2f,36.15527,961.7151,4.4,2.0,24.66
2022-04-07 20:16:37,Arg12b3f,34.30176,961.9314,2.6,1.5,25.46
2022-04-07 20:17:27,Arg12b1f,34.78027,961.7277,0.0,0.0,24.84
2022-04-07 20:17:44,Arg12b2f,36.85547,961.8426,1.8,1.3,24.63
2022-04-07 20:28:43,Arg12b3f,33.56152,962.0158,3.1,1.6,25.27
2022-04-07 20:29:32,Arg12b1f,33.81738,961.8759,0.0,0.0,24.65
2022-04-07 20:29:49,Arg12b2f,36.06348,961.9092,2.5,1.6,24.45
2022-04-07 20:40:46,Arg12b3f,31.16309,962.2025,1.9,1.7,25.02
2022-04-07 20:41:36,Arg12b1f,32.7832,962.0825,0.0,0.0,24.45
2022-04-07 20:41:52,Arg12b2f,35.25,962.1135,2.5,1.4,24.23
2022-04-07 20:52:51,Arg12b3f,31.26563,962.3669,2.6,1.9,25.18
2022-04-07 20:53:41,Arg12b1f,32.76953,962.2469,0.0,0.0,24.56
2022-04-07 20:53:57,Arg12b2f,34.80469,962.3392,2.3,1.4,24.3
2022-04-07 21:04:56,Arg12b3f,31.56348,962.6266,3.4,1.6,24.83
2022-04-07 21:05:47,Arg12b1f,32.35059,962.4931,0.0,0.0,24.22
2022-04-07 21:06:01,Arg12b2f,34.91016,962.534,3.8,1.4,23.91
2022-04-07 21:16:59,Arg12b3f,31.5918,963.0385,3.3,2.0,24.52
2022-04-07 21:17:51,Arg12b1f,32.65625,962.8214,0.0,0.0,23.85
2022-04-07 21:18:05,Arg12b2f,35.09375,962.9355,3.3,1.6,23.58
2022-04-07 21:29:04,Arg12b3f,32.20508,963.0848,2.9,1.8,24.37
2022-04-07 21:29:56,Arg12b1f,33.39844,962.9465,0.0,0.0,23.77
2022-04-07 21:30:11,Arg12b2f,35.5,963.0076,2.8,1.5,23.55
2022-04-07 21:41:09,Arg12b3f,32.6748,963.3979,3.3,1.8,24.31
2022-04-07 21:42:01,Arg12b1f,33.5,963.2258,0.0,0.0,23.73
2022-04-07 21:42:16,Arg12b2f,35.59473,963.3328,3.3,1.6,23.56
2022-04-07 21:53:13,Arg12b3f,31.99609,963.6844,2.8,1.6,24.39
2022-04-07 21:54:06,Arg12b1f,33.27051,963.5363,0.0,0.0,23.87
2022-04-07 21:54:21,Arg12b2f,35.58008,963.6236,2.3,1.4,23.62
2022-04-07 22:05:18,Arg12b3f,33.50098,963.8805,2.6,1.7,24.34
2022-04-07 22:06:11,Arg12b1f,34.11426,963.6652,0.0,0.0,23.9
2022-04-07 22:06:25,Arg12b2f,36.02637,963.7905,2.4,1.6,23.72
2022-04-07 22:17:22,Arg12b3f,32.53516,963.9421,5.6,2.4,24.46
2022-04-07 22:18:15,Arg12b1f,33.7627,963.7665,0.0,0.0,23.92
2022-04-07 22:18:29,Arg12b2f,35.66797,963.8625,3.5,1.7,23.68
2022-04-07 22:29:26,Arg12b3f,32.99707,964.0234,2.4,2.0,24.44
2022-04-07 22:30:21,Arg12b1f,34.11621,963.8701,0.0,0.0,23.92
2022-04-07 22:30:34,Arg12b2f,35.90137,963.9697,3.4,1.6,23.73
2022-04-07 22:41:30,Arg12b3f,32.72656,964.1498,2.5,1.7,24.33
2022-04-07 22:42:24,Arg12b1f,33.79102,964.055,0.0,0.0,23.73
2022-04-07 22:42:39,Arg12b2f,36.3584,964.0874,3.1,1.7,23.54
2022-04-07 22:53:36,Arg12b3f,34.60449,964.1307,3.0,2.2,24.29
2022-04-07 22:54:30,Arg12b1f,35.0293,964.0018,0.0,0.0,23.77
2022-04-07 22:54:45,Arg12b2f,37.14355,964.0745,4.0,1.9,23.55
2022-04-07 23:05:39,Arg12b3f,34.48047,964.1027,3.9,2.2,24.23
2022-04-07 23:06:35,Arg12b1f,34.98535,963.9469,0.0,0.0,23.74
2022-04-07 23:06:49,Arg12b2f,37.09375,964.0007,4.0,1.8,23.58
2022-04-07 23:17:44,Arg12b3f,34.03125,964.1206,5.5,3.6,24.29
2022-04-07 23:18:38,Arg12b1f,34.7666,963.9922,0.0,0.0,23.73
2022-04-07 23:18:54,Arg12b2f,36.83691,964.0215,4.8,2.8,23.5
2022-04-07 23:29:49,Arg12b3f,34.35059,964.1046,4.2,2.3,24.25
2022-04-07 23:30:43,Arg12b1f,34.81641,963.8795,0.0,0.0,23.7
2022-04-07 23:30:58,Arg12b2f,36.88379,963.9469,4.5,2.1,23.45
2022-04-07 23:41:52,Arg12b3f,34.07031,964.1477,5.2,2.7,24.13
2022-04-07 23:42:50,Arg12b1f,34.67285,963.9434,0.0,0.0,23.59
2022-04-07 23:43:03,Arg12b2f,37.06738,963.9785,7.6,3.3,23.38
2022-04-07 23:53:57,Arg12b3f,34.64551,964.0714,3.9,2.5,24.04
2022-04-07 23:54:53,Arg12b1f,35.01367,963.9039,0.0,0.0,23.57
2022-04-07 23:55:07,Arg12b2f,37.41797,963.9255,3.0,1.9,23.32
2022-04-08 00:06:01,Arg12b3f,34.20313,963.997,2.0,1.6,24.03
2022-04-08 00:06:59,Arg12b1f,34.71973,963.8647,0.0,0.0,23.53
2022-04-08 00:07:11,Arg12b2f,37.1582,963.8881,2.7,1.1,23.34
2022-04-08 00:18:06,Arg12b3f,35.16016,963.9141,2.3,1.6,23.93
2022-04-08 00:19:03,Arg12b1f,35.2627,963.7219,0.0,0.0,23.44
2022-04-08 00:19:16,Arg12b2f,37.7334,963.7834,2.1,1.2,23.22
2022-04-08 00:30:10,Arg12b3f,35.42773,963.9689,2.8,1.7,23.88
2022-04-08 00:31:07,Arg12b1f,35.39648,963.8264,0.0,0.0,23.41
2022-04-08 00:31:20,Arg12b2f,37.86621,963.8425,2.3,1.4,23.19
2022-04-08 00:42:14,Arg12b3f,35.43848,963.9447,2.0,1.6,23.77
2022-04-08 00:43:13,Arg12b1f,35.59766,963.823,0.0,0.0,23.21
2022-04-08 00:43:24,Arg12b2f,38.10254,963.8687,3.3,1.5,23.01
2022-04-08 00:54:17,Arg12b3f,35.31152,963.8892,3.9,2.3,23.31
2022-04-08 00:55:19,Arg12b1f,35.48047,963.8063,0.0,0.0,22.78
2022-04-08 00:55:29,Arg12b2f,37.9834,963.818,4.7,2.4,22.59
2022-04-08 01:06:22,Arg12b3f,35.53516,963.9587,3.7,2.3,23.21
2022-04-08 01:07:23,Arg12b1f,35.62988,963.7241,0.0,0.0,22.69
2022-04-08 01:07:34,Arg12b2f,38.06152,963.8459,3.4,1.9,22.54
2022-04-08 01:18:27,Arg12b3f,35.92871,963.7119,4.5,2.3,23.24
2022-04-08 01:19:28,Arg12b1f,35.84863,963.4938,0.0,0.0,22.72
2022-04-08 01:19:37,Arg12b2f,38.40234,963.5291,3.9,1.8,22.62
2022-04-08 01:30:31,Arg12b3f,36.03223,963.4828,4.8,2.2,23.17
2022-04-08 01:31:32,Arg12b1f,35.97168,963.3035,0.0,0.0,22.7
2022-04-08 01:31:42,Arg12b2f,38.56543,963.3491,3.4,1.5,22.56
2022-04-08 01:42:36,Arg12b3f,36.36426,963.2975,2.7,1.9,23.04
2022-04-08 01:43:36,Arg12b1f,36.30469,963.1253,0.0,0.0,22.6
2022-04-08 01:43:47,Arg12b2f,38.87598,963.1498,3.8,1.5,22.42
2022-04-08 01:54:41,Arg12b3f,35.82813,963.1231,3.7,1.7,22.99
2022-04-08 01:55:41,Arg12b1f,35.96484,962.9783,0.0,0.0,22.49
2022-04-08 01:55:51,Arg12b2f,38.63281,963.0032,4.3,1.5,22.27
2022-04-08 02:06:46,Arg12b3f,36.125,962.9854,2.6,1.8,22.95
2022-04-08 02:07:48,Arg12b1f,36.0459,962.7745,0.0,0.0,22.47
2022-04-08 02:07:55,Arg12b2f,38.63574,962.8315,3.0,1.5,22.29
2022-04-08 02:18:50,Arg12b3f,36.63477,962.916,3.0,1.6,22.93
2022-04-08 02:19:52,Arg12b1f,36.58691,962.7623,0.0,0.0,22.37
2022-04-08 02:19:59,Arg12b2f,39.2168,962.8105,3.9,1.7,22.25
2022-04-08 02:30:55,Arg12b3f,36.22559,962.7753,4.3,2.0,22.95
2022-04-08 02:31:57,Arg12b1f,36.46387,962.5609,0.0,0.0,22.4
2022-04-08 02:32:05,Arg12b2f,39.0625,962.6102,3.0,1.7,22.28
2022-04-08 02:42:59,Arg12b3f,36.51953,962.5505,2.9,1.8,22.85
2022-04-08 02:44:01,Arg12b1f,36.15137,962.3117,0.0,0.0,22.5
2022-04-08 02:44:09,Arg12b2f,38.71094,962.3903,3.0,1.6,22.31
2022-04-08 02:55:03,Arg12b3f,35.77539,962.3017,2.1,1.7,22.7
2022-04-08 02:56:05,Arg12b1f,35.90234,962.1124,0.0,0.0,22.23
2022-04-08 02:56:13,Arg12b2f,38.5625,962.13,3.1,1.8,22.05
2022-04-08 03:07:08,Arg12b3f,36.35254,961.9387,4.3,2.3,22.54
2022-04-08 03:08:11,Arg12b1f,36.23438,961.6758,0.0,0.0,22.0
2022-04-08 03:08:18,Arg12b2f,38.72656,961.7479,3.6,2.0,21.89
2022-04-08 03:19:14,Arg12b3f,36.7334,961.7201,2.8,1.6,22.29
2022-04-08 03:20:17,Arg12b1f,36.4502,961.533,0.0,0.0,21.73
2022-04-08 03:20:22,Arg12b2f,38.97266,961.5186,2.9,1.5,21.61
2022-04-08 03:31:17,Arg12b3f,37.00684,961.693,1.9,1.4,22.2
2022-04-08 03:32:20,Arg12b1f,36.6709,961.478,0.0,0.0,21.64
2022-04-08 03:32:26,Arg12b2f,39.33789,961.5033,3.1,1.4,21.51
2022-04-08 03:43:22,Arg12b3f,37.06836,961.5162,2.1,1.6,21.88
2022-04-08 03:44:25,Arg12b1f,37.08887,961.3399,0.0,0.0,21.32
2022-04-08 03:44:30,Arg12b2f,39.70508,961.3065,4.2,1.4,21.17
2022-04-08 03:55:25,Arg12b3f,37.69629,961.3199,3.3,1.7,21.49
2022-04-08 03:56:29,Arg12b1f,37.52734,961.1624,0.0,0.0,21.01
2022-04-08 03:56:34,Arg12b2f,40.08496,961.0904,2.3,1.3,20.89
2022-04-08 04:07:31,Arg12b3f,37.8125,961.3321,3.2,1.6,21.45
2022-04-08 04:08:35,Arg12b1f,37.52637,961.1694,0.0,0.0,21.0
2022-04-08 04:08:39,Arg12b2f,40.09375,961.197,2.9,1.4,20.88
2022-04-08 04:19:34,Arg12b3f,37.77832,961.3596,2.4,1.6,21.4
2022-04-08 04:20:40,Arg12b1f,37.3125,961.1453,0.0,0.0,20.9
2022-04-08 04:20:45,Arg12b2f,39.87598,961.1962,0.0,0.0,20.77
2022-04-08 04:31:39,Arg12b3f,37.96094,961.2117,2.1,1.5,21.2
2022-04-08 04:32:46,Arg12b1f,37.47754,961.0787,0.0,0.0,20.79
2022-04-08 04:32:49,Arg12b2f,40.20801,961.0792,3.2,1.4,20.64
2022-04-08 04:43:43,Arg12b3f,37.74707,961.1197,3.1,1.8,20.91
2022-04-08 04:44:49,Arg12b1f,37.62012,960.9642,0.0,0.0,20.4
2022-04-08 04:44:52,Arg12b2f,40.2793,961.0009,4.9,1.4,20.28
2022-04-08 04:55:47,Arg12b3f,38.39453,960.9405,2.6,1.7,20.56
2022-04-08 04:56:53,Arg12b1f,38.1748,960.7576,0.0,0.0,20.03
2022-04-08 04:56:57,Arg12b2f,40.65625,960.7612,0.0,0.0,19.98
2022-04-08 05:07:50,Arg12b3f,38.91797,960.7338,2.4,1.6,20.16
2022-04-08 05:08:59,Arg12b1f,38.27832,960.5302,0.0,0.0,19.68
2022-04-08 05:09:02,Arg12b2f,40.98633,960.5261,0.0,0.0,19.62
2022-04-08 05:19:55,Arg12b3f,39.48438,960.6395,2.1,1.9,19.7
2022-04-08 05:21:03,Arg12b1f,38.89941,960.4589,0.0,0.0,19.26
2022-04-08 05:21:06,Arg12b2f,41.48145,960.4172,0.0,0.0,19.16
2022-04-08 05:31:59,Arg12b3f,40.05469,960.631,3.9,1.9,19.52
2022-04-08 05:33:09,Arg12b1f,39.25586,960.4682,0.0,0.0,19.1
2022-04-08 05:33:11,Arg12b2f,41.70215,960.4374,0.0,0.0,19.08
2022-04-08 05:44:05,Arg12b3f,40.02539,960.5294,2.5,1.6,19.42
2022-04-08 05:45:14,Arg12b1f,39.375,960.3613,0.0,0.0,18.95
2022-04-08 05:45:14,Arg12b2f,41.78613,960.2989,0.0,0.0,18.88
2022-04-08 05:56:09,Arg12b3f,40.11133,960.1228,3.3,2.0,19.16
2022-04-08 05:57:18,Arg12b2f,41.83984,959.9267,0.0,0.0,18.68
2022-04-08 05:57:18,Arg12b1f,39.54297,959.9928,0.0,0.0,18.65
2022-04-08 06:08:13,Arg12b3f,40.9873,960.0767,3.2,1.9,18.86
2022-04-08 06:09:23,Arg12b2f,42.48535,959.8085,2.0,1.3,18.4
2022-04-08 06:09:24,Arg12b1f,39.9043,959.9567,0.0,0.0,18.45
2022-04-08 06:20:19,Arg12b3f,41.20801,959.7938,4.0,1.9,18.68
2022-04-08 06:21:27,Arg12b1f,40.16797,959.6429,0.0,0.0,18.31
2022-04-08 06:21:28,Arg12b2f,42.66211,959.5223,1.8,1.4,18.31
2022-04-08 06:32:22,Arg12b3f,41.41699,959.6625,2.0,1.7,18.58
2022-04-08 06:33:32,Arg12b1f,40.41992,959.5942,0.0,0.0,18.26
2022-04-08 06:33:33,Arg12b2f,42.89941,959.4311,0.0,0.0,18.21
2022-04-08 06:44:26,Arg12b3f,41.9873,959.687,2.9,1.8,18.33
2022-04-08 06:45:36,Arg12b1f,40.70996,959.5247,0.0,0.0,18.07
2022-04-08 06:45:39,Arg12b2f,43.02832,959.3924,3.0,1.4,18.04
2022-04-08 06:56:32,Arg12b3f,40.95898,959.3937,2.4,1.6,18.24
2022-04-08 06:57:41,Arg12b1f,40.10645,959.3127,0.0,0.0,18.07
2022-04-08 06:57:44,Arg12b2f,42.51172,959.1361,2.6,1.5,18.04
2022-04-08 07:08:34,Arg12b3f,41.20703,959.2225,3.1,1.7,18.14
2022-04-08 07:09:46,Arg12b1f,40.18945,959.1044,0.0,0.0,17.86
2022-04-08 07:09:48,Arg12b2f,42.53223,958.9042,0.0,0.0,17.81
2022-04-08 07:20:38,Arg12b3f,41.19141,958.9292,3.9,2.2,18.19
2022-04-08 07:21:50,Arg12b1f,40.26758,958.816,0.0,0.0,17.93
2022-04-08 07:21:52,Arg12b2f,42.72266,958.653,0.0,0.0,17.87
2022-04-08 07:32:44,Arg12b3f,41.32129,958.7767,2.4,1.6,17.98
2022-04-08 07:33:55,Arg12b1f,40.19922,958.6378,0.0,0.0,17.74
2022-04-08 07:33:56,Arg12b2f,42.55664,958.5076,0.0,0.0,17.76
2022-04-08 07:44:49,Arg12b3f,41.18945,958.5329,2.3,1.8,18.17
2022-04-08 07:46:00,Arg12b1f,40.21484,958.3986,0.0,0.0,17.92
2022-04-08 07:46:02,Arg12b2f,42.79492,958.2816,2.4,1.2,17.86
2022-04-08 07:56:53,Arg12b3f,41.2998,958.3085,3.0,1.9,18.28
2022-04-08 07:58:06,Arg12b2f,42.82227,957.9755,0.0,0.0,17.93
2022-04-08 07:58:06,Arg12b1f,40.2959,958.0778,0.0,0.0,18.02
2022-04-08 08:08:57,Arg12b3f,41.4043,958.1611,3.1,2.3,18.45
2022-04-08 08:10:11,Arg12b2f,42.60059,957.921,0.0,0.0,18.2
2022-04-08 08:10:11,Arg12b1f,40.1543,958.0292,0.0,0.0,18.26
2022-04-08 08:21:01,Arg12b3f,39.82715,958.1013,3.2,2.0,18.88
2022-04-08 08:22:14,Arg12b1f,39.39063,957.9752,0.0,0.0,18.66
2022-04-08 08:22:15,Arg12b2f,42.14258,957.9263,3.7,1.4,18.5
2022-04-08 08:33:05,Arg12b3f,38.35449,958.0246,4.2,2.5,19.29
2022-04-08 08:34:20,Arg12b1f,38.4043,957.8475,0.0,0.0,19.0
2022-04-08 08:34:21,Arg12b2f,41.09863,957.7043,4.1,2.0,18.83
2022-04-08 08:45:09,Arg12b3f,37.90332,958.0097,4.5,2.1,19.48
2022-04-08 08:46:25,Arg12b1f,38.25977,957.9257,0.0,0.0,19.23
2022-04-08 08:46:25,Arg12b2f,40.88379,957.8402,0.0,0.0,19.3
2022-04-08 08:57:13,Arg12b3f,32.60156,958.0208,2.7,2.3,23.03
2022-04-08 08:58:27,Arg12b1f,31.94922,957.813,0.0,0.0,24.57
2022-04-08 08:58:28,Arg12b2f,35.72363,957.8356,0.0,0.0,23.47
2022-04-08 09:09:18,Arg12b3f,27.86426,957.9472,3.1,2.3,25.68
2022-04-08 09:10:32,Arg12b2f,32.00781,957.772,5.5,2.1,25.7
2022-04-08 09:10:33,Arg12b1f,27.53027,957.7428,0.0,0.0,27.29
2022-04-08 09:21:24,Arg12b3f,24.51758,957.7274,2.8,1.9,28.32
2022-04-08 09:22:37,Arg12b2f,27.75977,957.6404,3.1,1.7,28.62
2022-04-08 09:22:39,Arg12b1f,23.12695,957.5623,0.0,0.0,30.71
2022-04-08 09:33:27,Arg12b3f,23.69824,957.7784,2.3,1.7,28.22
2022-04-08 09:34:43,Arg12b2f,27.69434,957.741,2.7,1.4,27.71
2022-04-08 09:34:43,Arg12b1f,23.55078,957.6326,0.0,0.0,29.1
2022-04-08 09:45:31,Arg12b3f,22.48535,957.8855,2.6,1.7,29.23
2022-04-08 09:46:47,Arg12b2f,26.67676,957.7742,2.1,1.4,28.42
2022-04-08 09:46:48,Arg12b1f,22.64258,957.7081,0.0,0.0,29.9
2022-04-08 09:57:35,Arg12b3f,22.52441,957.6816,3.2,1.7,29.81
2022-04-08 09:58:52,Arg12b1f,25.21973,957.4609,0.0,0.0,27.82
2022-04-08 09:58:53,Arg12b2f,29.37207,957.5527,3.8,1.6,26.65
2022-04-08 10:09:40,Arg12b3f,24.0166,957.5585,2.7,1.7,28.28
2022-04-08 10:10:56,Arg12b1f,26.55273,957.3301,0.0,0.0,26.55
2022-04-08 10:10:57,Arg12b2f,29.83203,957.4456,4.1,1.6,26.1
2022-04-08 10:21:45,Arg12b3f,25.78906,957.4799,1.9,1.6,27.59
2022-04-08 10:23:01,Arg12b2f,30.65234,957.4084,5.5,1.8,26.21
2022-04-08 10:23:02,Arg12b1f,27.9082,957.2743,0.0,0.0,26.28
2022-04-08 10:33:50,Arg12b3f,25.52148,957.5313,2.7,1.7,27.71
2022-04-08 10:35:06,Arg12b2f,30.125,957.4117,3.5,1.6,26.7
2022-04-08 10:35:07,Arg12b1f,27.77637,957.2805,0.0,0.0,26.53
2022-04-08 10:45:55,Arg12b3f,24.88379,957.6191,2.9,1.5,28.68
2022-04-08 10:47:10,Arg12b2f,28.87207,957.4478,3.7,1.5,27.91
2022-04-08 10:47:10,Arg12b1f,26.4248,957.427,0.0,0.0,27.76
2022-04-08 10:57:59,Arg12b3f,23.31738,957.5219,2.4,1.3,29.33
2022-04-08 10:59:13,Arg12b2f,27.81934,957.4169,2.7,1.2,28.37
2022-04-08 10:59:16,Arg12b1f,25.54785,957.3212,0.0,0.0,28.05
2022-04-08 11:10:04,Arg12b3f,23.58789,957.5112,2.0,1.2,29.24
2022-04-08 11:11:18,Arg12b2f,27.55566,957.3884,2.2,1.2,28.4
2022-04-08 11:11:20,Arg12b1f,25.2666,957.2798,0.0,0.0,28.28
2022-04-08 11:22:08,Arg12b3f,23.00977,957.4583,1.7,1.5,29.7
2022-04-08 11:23:22,Arg12b2f,27.40332,957.3195,3.4,1.2,28.5
2022-04-08 11:23:26,Arg12b1f,24.7793,957.2322,0.0,0.0,28.6
2022-04-08 11:34:13,Arg12b3f,22.37305,957.3198,3.0,1.2,30.26
2022-04-08 11:35:26,Arg12b2f,26.74805,957.1789,2.0,1.1,29.27
2022-04-08 11:35:29,Arg12b1f,24.24805,957.0955,0.0,0.0,29.3
2022-04-08 11:46:16,Arg12b3f,21.57617,957.3139,1.7,1.2,30.72
2022-04-08 11:47:32,Arg12b2f,25.91113,957.1479,3.6,1.3,29.89
2022-04-08 11:47:34,Arg12b1f,23.68457,957.0873,0.0,0.0,29.83
2022-04-08 11:58:20,Arg12b3f,21.60742,957.2019,2.4,1.2,30.95
2022-04-08 11:59:36,Arg12b2f,25.77539,957.144,3.0,1.2,29.94
2022-04-08 11:59:39,Arg12b1f,23.31934,956.9891,0.0,0.0,30.13
2022-04-08 12:10:25,Arg12b3f,21.67773,957.5126,3.3,1.2,31.13
2022-04-08 12:11:40,Arg12b2f,25.89746,957.4708,3.2,1.2,29.83
2022-04-08 12:11:43,Arg12b1f,23.29688,957.3837,0.0,0.0,30.1
2022-04-08 12:22:31,Arg12b3f,22.76855,957.6749,4.7,1.2,30.4
2022-04-08 12:23:45,Arg12b2f,25.96289,957.539,3.1,1.1,29.68
2022-04-08 12:23:47,Arg12b1f,23.60449,957.4205,0.0,0.0,29.72
2022-04-08 12:34:35,Arg12b3f,21.62598,957.7104,2.8,1.2,30.91
2022-04-08 12:35:50,Arg12b2f,25.43359,957.5941,2.8,1.0,30.11
2022-04-08 12:35:52,Arg12b1f,23.11914,957.4597,0.0,0.0,30.14
2022-04-08 12:46:39,Arg12b3f,20.31445,957.5528,1.6,1.1,31.13
2022-04-08 12:47:55,Arg12b2f,24.68457,957.544,2.1,1.1,30.25
2022-04-08 12:47:57,Arg12b1f,22.17383,957.4031,0.0,0.0,30.48
2022-04-08 12:58:45,Arg12b3f,19.39941,957.4612,2.0,1.0,31.56
2022-04-08 12:59:59,Arg12b2f,24.00391,957.4064,4.4,1.2,30.49
2022-04-08 13:00:02,Arg12b1f,21.5,957.3063,0.0,0.0,30.76
2022-04-08 13:10:47,Arg12b3f,20.31836,957.429,1.4,0.9,30.77
2022-04-08 13:12:04,Arg12b2f,24.11035,957.3397,1.5,0.8,30.08
2022-04-08 13:12:06,Arg12b1f,21.75586,957.2296,0.0,0.0,30.15
2022-04-08 13:22:52,Arg12b3f,19.58691,957.2932,2.3,1.2,31.16
2022-04-08 13:24:09,Arg12b2f,23.93848,957.2708,2.6,1.3,30.05
2022-04-08 13:24:11,Arg12b1f,21.38867,957.1243,0.0,0.0,30.21
2022-04-08 13:34:57,Arg12b3f,19.72949,957.3142,2.1,1.1,31.12
2022-04-08 13:36:12,Arg12b2f,23.7793,957.2969,2.7,1.0,30.07
2022-04-08 13:36:16,Arg12b1f,21.22363,957.131,0.0,0.0,30.31
2022-04-08 13:47:01,Arg12b3f,18.94531,957.1033,3.3,1.2,31.51
2022-04-08 13:48:16,Arg12b2f,23.19824,957.0551,2.7,1.2,30.37
2022-04-08 13:48:22,Arg12b1f,20.64453,956.8348,0.0,0.0,30.6
2022-04-08 13:59:08,Arg12b3f,18.77637,957.1361,2.7,1.3,31.39
2022-04-08 14:00:23,Arg12b2f,22.95215,957.0229,3.7,1.2,30.36
2022-04-08 14:00:25,Arg12b1f,20.4541,956.8777,0.0,0.0,30.59
2022-04-08 14:11:12,Arg12b3f,18.10742,956.9955,3.5,1.4,32.4
2022-04-08 14:12:26,Arg12b2f,22.49023,956.995,2.3,1.0,31.17
2022-04-08 14:12:30,Arg12b1f,19.66699,956.8691,0.0,0.0,31.51
2022-04-08 14:23:16,Arg12b3f,17.7041,957.0084,2.3,1.1,32.6
2022-04-08 14:24:31,Arg12b2f,22.00684,956.902,2.2,1.1,31.57
2022-04-08 14:24:33,Arg12b1f,19.48926,956.6934,0.0,0.0,31.8
2022-04-08 14:35:19,Arg12b3f,18.19141,957.0408,1.4,1.0,32.96
2022-04-08 14:36:35,Arg12b2f,22.55078,957.0681,1.1,0.8,31.74
2022-04-08 14:36:38,Arg12b1f,20.05176,956.8663,0.0,0.0,32.03
2022-04-08 14:47:24,Arg12b3f,17.95898,957.022,1.5,1.1,33.08
2022-04-08 14:48:39,Arg12b2f,23.17285,956.972,2.4,0.9,31.79
2022-04-08 14:48:42,Arg12b1f,20.68848,956.7745,0.0,0.0,32.02
2022-04-08 14:59:28,Arg12b3f,13.34375,956.5889,1.2,1.0,31.85
2022-04-08 15:00:44,Arg12b2f,19.48633,956.6178,3.1,1.1,30.69
2022-04-08 15:00:48,Arg12b1f,16.47266,956.4578,0.0,0.0,30.97
2022-04-08 15:11:34,Arg12b3f,17.50977,956.6926,2.3,1.2,32.11
2022-04-08 15:12:49,Arg12b2f,21.03613,956.655,3.9,1.1,31.16
2022-04-08 15:12:54,Arg12b1f,18.60156,956.4255,0.0,0.0,31.39
2022-04-08 15:23:38,Arg12b3f,11.55371,956.4961,1.2,0.9,32.69
2022-04-08 15:24:53,Arg12b2f,17.12012,956.4603,2.0,0.8,31.46
2022-04-08 15:24:57,Arg12b1f,14.11914,956.2324,0.0,0.0,31.7
2022-04-08 15:35:41,Arg12b3f,11.56152,956.4567,3.5,1.1,32.2
2022-04-08 15:36:57,Arg12b2f,16.47168,956.4292,1.8,0.8,31.03
2022-04-08 15:37:01,Arg12b1f,13.93262,956.1947,0.0,0.0,31.19
2022-04-08 15:47:46,Arg12b3f,12.30371,956.6483,1.7,1.0,31.84
2022-04-08 15:49:03,Arg12b2f,16.9209,956.6839,2.4,1.0,30.73
2022-04-08 15:49:06,Arg12b1f,14.43555,956.4097,0.0,0.0,30.95
2022-04-08 15:59:52,Arg12b3f,13.81055,956.6486,2.5,1.1,31.97
2022-04-08 16:01:08,Arg12b2f,17.50781,956.595,1.5,0.8,31.25
2022-04-08 16:01:11,Arg12b1f,15.11816,956.4041,0.0,0.0,31.38
2022-04-08 16:11:56,Arg12b3f,13.36816,956.5835,2.5,1.1,32.68
2022-04-08 16:13:12,Arg12b2f,17.6875,956.5792,1.5,0.6,31.74
2022-04-08 16:13:16,Arg12b1f,15.32715,956.3372,0.0,0.0,31.91
2022-04-08 16:24:00,Arg12b3f,12.84082,956.577,1.5,0.7,32.64
2022-04-08 16:25:15,Arg12b2f,17.47852,956.5751,2.1,0.7,31.58
2022-04-08 16:25:21,Arg12b1f,15.21289,956.3422,0.0,0.0,31.68
2022-04-08 16:36:04,Arg12b3f,12.9541,956.4343,2.3,1.0,32.97
2022-04-08 16:37:20,Arg12b2f,16.93164,956.4153,1.4,0.7,31.87
2022-04-08 16:37:26,Arg12b1f,14.48926,956.2164,0.0,0.0,32.0
2022-04-08 16:48:09,Arg12b3f,13.28223,956.353,0.8,0.7,33.25
2022-04-08 16:49:24,Arg12b2f,17.39746,956.267,1.1,0.5,32.27
2022-04-08 16:49:29,Arg12b1f,14.91113,956.0684,0.0,0.0,32.52
2022-04-08 17:00:14,Arg12b3f,13.65527,956.4083,2.0,0.8,32.62
2022-04-08 17:01:29,Arg12b2f,17.66992,956.416,1.4,0.6,31.55
2022-04-08 17:01:35,Arg12b1f,15.29199,956.1803,0.0,0.0,31.83
2022-04-08 17:12:19,Arg12b3f,14.88379,956.3558,0.8,0.7,31.74
2022-04-08 17:13:35,Arg12b2f,18.69629,956.4051,1.5,0.7,30.73
2022-04-08 17:13:41,Arg12b1f,16.42969,956.2086,0.0,0.0,30.95
